Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),AQI_PM2.5,AQI_PM10
11/3/2020,144.4227027,307.84,108.4802632,70.59263158,136.6662162,43.27483871,15.853125,2.415945946,27.20815789,6.165333333,52.642,1.938,19.7175,27.838,22.88583333,46.455,0.636206897,198.008,0,0,93.451,960.7940741,1.761666667,219.5988274,308.7616
11/4/2020,317.9041667,514.8211111,85.10736842,81.16815789,121.9459459,53.12870968,17.565625,2.613783784,21.11210526,7.956206897,56.57689655,1.9475,17.2225,28.036,22.57708333,52.52,0.680344828,211.5643333,0,0,70.39433333,959.8237037,0.793333333,368.225125,514.6729
11/5/2020,280.2113889,456.0675,75.35131579,76.72184211,109.8624324,51.50193548,17.8203125,2.378648649,29.93210526,7.47,58.127,1.3425,15.7375,26.698,23.82416667,50.876,0.713103448,215.2876667,0,0,87.73766667,960.8225926,1.226666667,330.909275,456.506825
11/6/2020,264.0405556,450.8616667,95.55815789,81.53526316,129.2751351,52.77548387,18.5259375,2.449459459,25.45394737,8.30137931,63.753,1.4025,19.3375,31.908,23.8325,50.083,0.694137931,215.5906667,0,0,81.15733333,962.9181481,0.723333333,314.90015,451.35305
11/7/2020,321.1854054,514.8235135,75.14789474,74.28076923,108.2464865,53.5771875,17.57757576,2.420789474,32.48512821,7.56875,48.8909375,1.57,12.32,21.23,23.60833333,51.37709677,0.788333333,216.0387097,0,0,88.09129032,963.6244444,0.423333333,371.4735514,514.6752784
11/8/2020,341.0123684,531.7991892,91.97421053,84.64487179,129.842973,57.0090625,20.99515152,2.643157895,28.4374359,8.06625,58.8153125,1.771666667,16.264,26.97,23.40791667,56.43677419,0.567333333,204.4864516,0,0,75.77967742,964.0833333,-0.026,391.1022447,531.4811973
11/9/2020,521.9651351,716.0572973,78.63973684,94.07307692,124.1662162,67.5340625,17.82090909,3.125263158,26.78128205,8.9259375,62.25875,2.171666667,15.652,25.56666667,22.86416667,60.70935484,0.619333333,210.2267742,0,0,73.55612903,962.9085185,-0.03,514.4969892,713.8967243
11/10/2020,441.5160526,549.7489189,96.35157895,86.69410256,135.33,66.1971875,17.67424242,3.31,30.52384615,9.1675,66.19354839,1.714,18.044,24.45571429,23.38791667,62.64419355,0.564,163.59,0.000909091,0.05,77.59645161,962.0688889,0.336666667,461.4005947,549.2514297
11/11/2020,185.4575676,351.5108333,118.0313514,67.23605263,141.7547222,55.71451613,18.8496875,2.71972973,28.33342105,7.678709677,67.39516129,1.128,19.086,25.54857143,24.08583333,60.87387097,0.636333333,140.4996774,0,0,88.05870968,963.5025926,-0.042,250.8484553,351.995725
11/12/2020,180.1447368,341.85,120.9271053,74.61282051,148.152973,52.43193548,17.67030303,2.825263158,31.22666667,8.04125,64.29290323,1.334,22.32,30.23142857,24.27291667,59.96064516,0.522666667,166.5880645,0,0,86.31580645,964.4414815,0.683333333,246.8025304,342.4315
11/13/2020,205.2492683,367.96325,89.03625,74.03261905,121.5464103,50.14342857,13.49944444,2.527560976,33.37428571,7.655833333,55.07323529,1.68625,16.25,24.53666667,24.30846154,59.02529412,0.689090909,201.8826471,0,0,88.298125,963.3014815,0.515,265.9205966,368.2836175
11/14/2020,397.6979487,553.3636842,60.81871795,77.20175,98.92105263,57.57606061,19.24352941,2.828205128,33.955,8.306764706,39.5721875,1.115714286,13.14333333,19.93125,23.1084,62.7409375,0.559032258,180.1015625,0,0,72.19967742,961.6022222,0.18,432.4806462,552.8300474
11/15/2020,293.9397436,385.7181579,23.76564103,48.3595,48.52842105,49.88757576,18.79705882,1.743589744,45.35975,5.20969697,19.08193548,0.896666667,6.196666667,13.1825,23.7704,61.4765625,1.214193548,143.224375,0.000434783,0.0125,75.04387097,961.1611111,-0.06,344.5003462,385.8609763
11/16/2020,86.36589744,132.5507895,16.77025641,34.649,33.55973684,43.53272727,12.01382353,1.142051282,30.52575,2.201428571,13.60484848,0.317142857,3.195,7.97125,23.6516,69.460625,1.146774194,153.081875,0.001666667,0.1,70.29645161,962.6037037,0.103333333,144.0642991,132.8997737
11/17/2020,79.98051282,144.4163158,26.36794872,42.5995,47.33657895,41.098125,11.67735294,1.195897436,24.49825,2.978285714,20.99121212,0.347142857,3.836666667,8.2125,23.3216,63.7125,0.969032258,228.6340625,0,0,97.83096774,961.4025926,0.128333333,133.6348376,144.5279895
11/18/2020,113.9487179,193.865,32.66076923,49.57025,57.31157895,36.78878788,10.88941176,1.409230769,32.74125,3.359117647,27.24090909,0.568571429,4.46,8.185,22.1976,60.136875,0.869677419,227.9878125,0,0,96.28032258,960.5692593,0.061666667,190.1162393,193.9877
11/19/2020,141.8635897,245.5884211,49.3425641,60.54875,79.07736842,37.73212121,12.91205882,1.611025641,32.20475,5.036470588,40.08484848,1.515714286,6.63,10.75,21.2536,58.515625,0.775806452,203.959375,0,0,90.20806452,960.9092593,0.033333333,217.6499645,246.1325368
11/20/2020,152.3184615,251.9884211,28.15307692,56.23675,57.03710526,37.6878125,12.83264706,1.372820513,35.10948718,4.227272727,29.8578125,1.308333333,6.353333333,9.44625,20.6076,53.9446875,1.149677419,236.6315625,0,0,98.7283871,962.0303704,0.04,225.6117515,252.4685368
11/21/2020,121.5948718,219.4802632,26.01179487,47.98525,50.15842105,33.5125,12.76941176,1.289487179,35.16666667,3.58,20.84129032,1.03,4.673333333,9.0125,19.8708,50.91625,1.320645161,236.6959375,0,0,99.66129032,962.3555556,0.038,202.2145562,220.2854605
11/22/2020,142.355,250.4294595,48.65263158,54.88538462,74.54918919,35.13387097,13.6630303,1.631842105,29.82210526,4.23375,31.2216129,1.402,6.768333333,11.3,19.325,51.28612903,0.937741935,224.3506452,0,0,92.45533333,961.6423077,0.028,218.0241923,250.9251649
11/23/2020,185.1107692,331.705,95.64538462,80.12325,128.09,43.1234375,16.06176471,2.428205128,29.67051282,6.82,50.29375,3.515,15.88833333,21.5425,19.386,54.2896875,0.587741935,189.75875,0,0,89.46096774,963.0825926,0.148333333,250.584355,332.38795
11/24/2020,251.6469231,430.9023684,108.4505128,91.799,147.7663158,53.146875,19.05970588,2.99,34.25179487,9.528484848,67.359375,4.461666667,23.84,29.21625,19.3784,58.8365625,0.604516129,159.3378125,0.012608696,0.6875,73.62032258,962.7951852,0.466666667,302.6304538,431.5933447
11/25/2020,277.6048718,440.3657895,51.61974359,74.2375,87.64473684,52.70575758,19.26117647,2.193076923,31.03512821,7.936363636,53.2053125,2.918333333,15.36,17.4775,20.39,61.4503125,0.856774194,128.0503125,0,0,50.81774194,963.1051852,0.22,328.3288231,440.9621316
11/26/2020,107.1166667,184.5113514,23.57692308,42.37725,44.86394737,42.33878788,13.75382353,1.222051282,24.01473684,4.214848485,34.295,1.131666667,6.306666667,8.71875,21.784,60.3559375,1.063870968,192.5725,0,0,85.87580645,964.6822222,0.012,178.9572222,184.8211243
11/27/2020,77.46589744,150.6018919,25.73666667,44.76,48.05289474,36.80121212,12.17970588,1.169487179,23.39461538,3.597941176,25.3734375,1.254285714,5.941666667,9.37875,21.2768,57.8046875,1.136129032,237.34625,0,0,93.81193548,965.8959259,0.018,129.5276325,151.5898541
11/28/2020,115.0964103,207.2291892,34.42333333,51.0425,59.39210526,36.47242424,12.28823529,1.488461538,33.15825,4.140882353,23.2490625,1.242857143,7.335,10.01125,20.546,55.8553125,1.151612903,227.5540625,0,0,92.92354839,965.0485185,0.036,191.9908034,208.1568973
11/29/2020,133.6797436,241.8278378,52.94820513,61.14875,81.36657895,38.57727273,13.63411765,1.913333333,34.5765,5.045588235,36.88060606,2.094285714,13.54166667,15.955,19.624,55.8421875,0.744516129,217.0134375,0.000434783,0.025,88.58258065,964.1296296,0.034,211.4176509,242.4095595
11/30/2020,180.2815385,315.0447368,87.89410256,70.13825,115.2468421,44.74939394,13.78705882,2.508461538,33.19230769,6.478235294,47.14909091,4.625714286,15.30166667,18.73,19.96,59.4996875,0.754516129,217.8596875,0,0,90.83193548,963.3433333,0.443333333,246.9067101,315.8942895
12/1/2020,235.5138462,382.1444737,93.34461538,79.46375,125.5023684,51.244375,15.97558824,2.604102564,31.58871795,7.377352941,53.48060606,3.568571429,15.146,20.54285714,20.1556,62.8571875,0.721935484,220.0121875,0,0,93.36096774,963.4774074,0.428333333,288.9682367,382.3230289
12/2/2020,206.8261538,344.5210526,70.93461538,69.77275,103.1673684,50.916875,14.57647059,2.293333333,33.40512821,6.986470588,46.689375,3.241428571,14.706,18.94857143,20.5436,60.5159375,0.872580645,220.226875,0,0,86.4683871,961.9174074,0.028,267.1214556,345.0758421
12/3/2020,190.4102564,332.3971053,69.67153846,71.4595,101.2918421,50.3465625,13.94454545,2.195641026,32.61175,7.026764706,42.76393939,2.525714286,13.552,18.60571429,20.6172,62.273125,0.707419355,211.37875,0,0,83.16193548,961.1962963,0.503333333,254.6201183,333.0731342
12/4/2020,260.4041026,430.9371053,96.3625641,80.206,128.8942105,61.00375,17.09117647,2.956410256,37.38425,8.517647059,60.62848485,3.994285714,18.93666667,21.25125,21.1912,65.164375,0.732258065,151.45375,0,0,76.92354839,960.0422222,0.113333333,311.3000615,431.6277342
12/5/2020,247.7755263,392.5913158,33.13684211,60.81102564,64.07783784,55.3215625,13.95242424,1.941578947,37.46948718,6.278181818,34.21645161,2.102857143,9.074,12.45428571,21.8312,65.9603125,1.07,135.32,0,0,75.93258065,960.342963,0.043333333,298.3059777,392.6654026
12/6/2020,238.32,371.8855263,34.66289474,58.72102564,63.8027027,53.9103125,13.00818182,1.935945946,35.7025641,6.074705882,34.043125,1.818571429,11.344,12.25714286,22.2356,66.2596875,0.83,179.91625,0,0,75.99612903,962.0137037,0.018333333,291.1052308,372.1666711
12/7/2020,259.3768421,400.3939474,54.65210526,59.88205128,80.69864865,60.839375,12.93818182,2.282368421,27.68578947,6.671764706,37.154375,2.652857143,9.124,13.93428571,21.2656,72.801875,0.897741935,223.1440625,0,0,74.80580645,963.2585185,0.075,310.2830737,401.3900079
12/8/2020,214.9402632,356.0236842,87.76631579,66.07051282,112.3162162,61.0175,14.69909091,2.471578947,32.43153846,7.413939394,50.4203125,3.691428571,13.036,18.49857143,21.332,68.3240625,0.630322581,197.9015625,0,0,80.75387097,963.3662963,0.066666667,273.3006619,356.4634474
12/9/2020,198.3276316,353.6605263,107.3797368,72.535,134.8659459,60.845,16.89606061,2.534473684,30.01538462,8.776666667,67.404375,5.018571429,16.74,24.89142857,21.8544,62.995625,0.690322581,197.6384375,0,0,79.65,961.7755556,0.096666667,260.649504,354.1239211
12/10/2020,130.2284211,256.9607895,81.84552632,57.49102564,104.0132432,60.2496875,15.43666667,1.831842105,22.66205128,6.057575758,49.9315625,2.525714286,11.658,15.90142857,21.7488,64.959375,0.808064516,215.4584375,0,0,76.78354839,961.5433333,0.088333333,208.789336,257.3911816
12/11/2020,161.405641,295.885,71.60974359,73.53325,103.9023684,63.22424242,15.23558824,1.979487179,20.60775,6.33,48.2769697,3.235714286,14.41166667,17.41875,21.2788,67.7340625,0.75,170.74125,0,0,58.01258065,961.5462963,0.02,232.5319882,295.92615
12/12/2020,233.0553846,337.3773684,31.33794872,44.25675,52.85684211,63.73939394,10.32735294,1.776666667,16.18410256,6.397058824,33.15818182,1.652857143,7.896666667,10.1675,20.2536,79.1621875,0.945483871,179.814375,0.035833333,0.3,56.48516129,961.8596296,0.01,287.0960237,338.0035947
12/13/2020,109.4428205,172.4157895,15.06333333,32.5135,31.06342105,47.75030303,9.593529412,1.025384615,23.41410256,3.596470588,24.70666667,1.047142857,4.12,7.1175,18.3128,75.34125,1.303225806,227.639375,0.000434783,0.0125,86.7683871,962.2559259,0.101666667,182.7566068,172.9674737
12/14/2020,86.77358974,139.7265789,11.52052632,28.24820513,25.87783784,40.09454545,11.68764706,0.828461538,29.76102564,2.434705882,20.93666667,0.844285714,2.731666667,6.0525,16.6164,70.4853125,1.270322581,220.150625,0,0,89.44354839,963.18,0.086666667,144.7301966,139.9320474
12/15/2020,121.6466667,192.9052632,18.50820513,38.5145,37.48289474,39.53121212,18.875,1.091282051,25.25475,3.676176471,23.490625,0.961428571,3.758333333,6.45625,15.5316,72.856875,1.088387097,218.6815625,0,0,84.24806452,964.7496296,0.038333333,202.254,193.0471579
12/16/2020,118.2671795,193.7355263,19.75128205,38.85525,39.22736842,42.81878788,10.31205882,1.100512821,24.12325,4.131428571,24.36970588,1.108571429,3.653333333,7.05,15.4568,70.81125,1.211612903,233.4759375,0.000416667,0.0125,82.59225806,966.0403704,0.076666667,197.1697265,193.8608158
12/17/2020,134.6935897,213.9089474,17.52589744,34.521,34.76447368,41.41545455,9.632352941,1.198205128,28.231,3.959428571,18.18787879,1.162857143,3.103333333,5.685,10.9076,70.48,1.429032258,234.4684375,0,0,86.06903226,965.4444444,0.07,212.1897337,214.7698579
12/18/2020,135.6274359,234.0281579,29.97820513,46.9425,52.97210526,40.26424242,11.635,1.425897436,32.68025,4.996764706,26.63909091,10.1,3.803333333,7.3925,12.8424,56.151875,1.286451613,233.8715625,0,0,89.28354839,964.0792593,0.063333333,212.9008935,234.6878763
12/19/2020,157.0646154,268.7626316,38.30717949,54.127,63.53473684,46.02121212,12.33588235,1.593076923,31.32375,5.781764706,27.55375,5.957142857,4.818333333,9.07625,13.8152,55.0890625,1.113225806,228.53375,0,0,89.20096774,964.5833333,-0.016666667,229.2261302,269.0750053
12/20/2020,178.1312821,291.7836842,44.02948718,55.72075,70.98447368,48.39212121,13.98941176,1.714358974,31.10075,6.383823529,30.430625,2.298571429,5.631666667,10.04875,14.3968,57.440625,0.987419355,229.6184375,0,0,82.50483871,964.8448148,-0.036666667,245.2692071,291.8658474
12/21/2020,197.3938462,330.3834211,66.54461538,62.47275,94.21631579,55.01424242,18.83941176,2.112051282,30.3725,7.199117647,39.00969697,2.53,6.6,13.41375,14.966,60.1440625,0.826129032,228.626875,0,0,79.2083871,963.3388889,-0.038333333,259.9383905,331.0795868
12/22/2020,323.6082051,491.8921053,107.7055263,71.64128205,133.7110811,62.3375,16.84588235,3.007435897,29.3145,10.76705882,64.83787879,3.714285714,14.79833333,22.68,14.4992,69.2540625,0.666774194,213.8503125,0,0,75.5116129,962.5333333,-0.008333333,373.8721231,491.9731842
12/23/2020,335.6046154,504.9248649,132.6436842,75.02717949,158.5208108,70.4584375,18.43147059,3.369487179,30.50875,12.27470588,78.6569697,4.301428571,17.19333333,27.82625,14.3024,70.0784375,0.690645161,215.3590625,0,0,76.05225806,961.8881481,0.001666667,385.7485692,504.8756162
12/24/2020,299.4344737,447.8402632,106.4676923,70.219,134.2210526,73.6030303,16.77470588,2.844358974,29.55725,10.78176471,69.88969697,3.071428571,15.305,24.2825,14.3656,71.0446875,0.778709677,217.268125,0,0,78.06225806,962.2574074,0.025,349.9401289,448.3618605
12/25/2020,196.5607692,318.8363158,69.35666667,60.42275,96.05447368,63.78757576,12.09382353,2.014615385,29.948,7.777941176,53.35424242,2.33,9.643333333,15.825,14.5776,64.035,0.942903226,221.2371875,0,0,83.61258065,963.0096296,0.025,259.3039704,319.6479526
12/26/2020,220.1605128,337.0910526,64.14641026,62.20525,92.06605263,59.71515152,12.47176471,2.062820513,30.53975,7.373529412,41.55424242,1.897142857,8.225,13.5175,13.7088,67.4434375,0.833548387,214.2628125,0,0,79.89387097,962.462963,0.113333333,277.2760828,337.7201421
12/27/2020,249.5764103,390.7821053,58.10105263,59.45487179,85.46,64.74090909,15.40176471,1.988717949,37.94325,7.799705882,39.24939394,2.051428571,6.676666667,11.61125,15.348,63.1196875,1.154666667,169.4712903,0,0,71.86774194,960.7303704,0.193333333,299.6774201,390.8742842
12/28/2020,96.15923077,259.9413158,22.28025641,44.6635,45.10368421,43.26848485,13.73294118,1.175128205,32.65675,3.958529412,25.77060606,1.855714286,2.208333333,5.86625,14.0312,48.5396875,1.147096774,226.384375,0,0,86.09354839,962.8066667,0.071666667,161.0600769,260.3419026
12/29/2020,125.3997436,278.1307895,23.40282051,47.60725,48.08184211,50.25606061,11.93882353,1.342051282,30.09625,4.316470588,26.0065625,2.638571429,2.716666667,6.2225,12.452,61.14375,1.176774194,239.0446875,0,0,82.98677419,963.5748148,0.046666667,205.1121124,278.3494816
12/30/2020,150.3148718,241.9763158,19.30307692,41.53375,40.87394737,53.90969697,9.827941176,1.442307692,25.45425,4.450882353,28.45121212,1.585714286,2.378333333,6.055,11.4356,74.4246875,1.200322581,232.2609375,0,0,78.47580645,964.7488889,0.008333333,224.0859408,242.5565526
12/31/2020,221.5205128,333.3571053,45.55230769,55.565,71.52,57.72212121,10.81794118,2.105384615,21.31025,6.486176471,33.10060606,2.547142857,4.775,9.715,11.3784,77.519375,0.877419355,223.96875,0,0,67.61032258,964.3414815,0.003333333,278.3117751,334.0235342
1/1/2021,384.9330769,530.2947368,107.3997436,71.73375,133.9407895,69.87666667,15.36794118,3.384358974,21.971,10.1330303,57.35,3.931428571,11.19,20.42571429,11.3412,76.9971875,0.799677419,138.9971875,0,0,64.51,963.947037,0.048,424.0558308,529.9917895
1/2/2021,308.8641026,435.6268421,36.70615385,66.15925,70.83078947,66.1369697,16.36088235,2.205128205,18.572,8.123529412,41.9669697,3.022857143,5.756666667,9.29625,14.3724,67.0715625,0.91483871,134.9984375,0.027916667,0.405,47.41096774,962.7503704,0.105,359.2754615,436.2705737
1/3/2021,157.8928205,210.9597297,25.10564103,44.60375,47.31131579,60.89606061,12.96970588,1.383333333,13.79375,4.572941176,23.24875,2.148571429,2.498333333,5.4925,14.9268,79.1621875,1.172258065,132.5365625,0.095416667,3.825,35.24322581,961.3551852,0.026666667,229.8568402,211.8501324
1/4/2021,95.99512821,126.1735135,30.41923077,45.26675,52.26526316,54.1569697,12.77911765,1.386923077,17.7345,4.175294118,38.82515152,2.232857143,4.408333333,7.65125,17.238,82.1371875,1.013870968,165.865,0.055833333,1.69,69.2716129,962.4907407,0.036666667,160.7920427,126.6500432
1/5/2021,67.93078947,101.1581081,24.67820513,37.40675,43.15131579,50.53818182,12.80235294,1.275897436,15.32975,3.52,30.5869697,1.192857143,3.703333333,7.735714286,17.374,81.0984375,1.072580645,132.578125,0.04375,1.01,54.65806452,962.1981481,-5.78E-19,113.9536228,102.1349459
1/6/2021,125.0062162,186.7913158,42.27923077,36.78425,56.98605263,53.4778125,12.51323529,1.441538462,18.542,5.024545455,35.25666667,1.477142857,5.166666667,9.375714286,17.3448,83.8025,1.072903226,173.790625,0.27125,2.1025,55.45774194,961.8122222,0.031666667,204.8124262,187.0554895
1/7/2021,107.8697297,172.1542105,22.44769231,27.7895,35.66289474,45.2959375,9.881764706,1.149487179,20.67425,3.401515152,22.9840625,0.99,2.491666667,5.615714286,16.3872,80.455625,1.323548387,226.5565625,0.000434783,0.025,64.85903226,961.5148148,0.042,180.1872252,172.7111263
1/8/2021,144.2968421,232.7034211,28.05205128,35.98675,44.48657895,42.805625,12.88264706,1.251282051,16.88575,4.212647059,32.96727273,1.078571429,4.518333333,6.62125,14.414,81.7775,1.022580645,192.7159375,0.000869565,0.04,53.17612903,961.4233333,0.024,219.5029798,233.3763868
1/9/2021,136.1652632,217.3926316,21.27666667,34.729,38.29236842,49.630625,13.97470588,1.172564103,18.71575,3.95969697,23.9971875,0.785714286,2.555,4.55,15.8664,77.9434375,1.444516129,237.8015625,0.000434783,0.015,72.90548387,961.8711111,0.008333333,213.3104696,218.2187053
1/10/2021,116.2068421,181.0023684,14.61102564,28.763,29.205,51.14290323,9.187647059,1.011025641,26.37846154,2.568484848,11.63125,0.6,1.45,4.67,12.7876,74.3190625,1.704193548,235.01875,0,0.01,100.7625806,962.4640741,0.02,193.8045088,181.3823211
1/11/2021,119.5553846,188.4297368,16.84820513,32.94475,33.63578947,50.48032258,9.297647059,1.122051282,28.22205128,3.100294118,15.2403125,0.725714286,1.736,4.4,12.7636,75.6978125,1.654193548,231.379375,0,0.01,101.1796774,962.6444444,0,199.2737949,188.6611421
1/12/2021,169.6325641,251.4792105,40.61589744,40.11225,58.71289474,50.3553125,10.34323529,1.705641026,22.89025,5.108235294,28.95030303,0.981428571,3.53,6.295714286,12.022,79.381875,1.177741935,218.985625,0,0.01,88.2816129,962.8333333,0.036,238.7971065,251.9644184
1/13/2021,229.3574359,344.5342105,63.80666667,48.592,83.73578947,51.796875,12.12794118,2.171794872,24.291,6.739090909,43.085,1.172857143,8.748,12.52833333,11.8484,77.6753125,0.97516129,197.6796875,0.000434783,0.0225,87.98806452,962.3148148,0.028,284.2798935,345.0888684
1/14/2021,373.6792308,524.9065789,88.71769231,68.282,117.2521053,62.981875,15.27735294,2.978421053,23.8825641,9.417575758,57.33666667,2.192857143,11.228,16.39,11.742,80.3275,0.959677419,151.3284375,0.000434783,0.0225,81.69419355,962.5137037,0.026,416.6282923,524.6575132
1/15/2021,412.9394872,558.6727027,96.78333333,68.42175,122.3181579,68.4484375,16.43029412,3.217179487,24.61225,10.66,66.16,3.174285714,16.358,21.49857143,13.6128,79.2565625,0.893225806,155.3446875,0,0.005,75.27709677,961.2088889,0.032,442.5400615,558.0859757
1/16/2021,230.3028205,336.5334211,40.89564103,52.273,65.78842105,56.08375,10.76647059,2.018421053,19.43075,11.20617647,53.40617647,2.31,9.712,11.90142857,12.51,81.09125,1.100645161,219.52875,0.000434783,0.0225,77.64516129,960.4022222,-0.014,284.9998402,337.1680868
1/17/2021,213.9258974,299.6628947,12.68153846,39.5445,33.37684211,51.108125,11.22606061,1.394210526,21.4515,6.257575758,23.83625,0.91,3.7,5.671428571,12.0468,81.2665625,1.598064516,135.1165625,0,0.01,84.19677419,962.2414815,0.046666667,272.5281834,299.6662658
1/18/2021,225.8697436,338.8165789,53.61820513,47.409,70.56763158,54.44125,15.11264706,1.985789474,22.21375,6.160967742,35.06125,3.622857143,18.96,19.77666667,13.1416,76.4240625,1.169677419,138.7125,0,0.01,67.55096774,962.6351852,0.056666667,281.6238817,339.4284132
1/19/2021,248.0746154,358.7086486,79.05333333,46.46925,97.75394737,58.459375,11.87264706,2.167105263,17.043,8.648709677,48.7028125,7.157142857,29.948,25.21833333,14.6,81.18375,1.342580645,222.5196875,0,0.0125,85.05096774,960.4392593,-0.022,298.5337456,359.1215622
1/20/2021,133.8851282,204.3702632,14.82102564,37.59525,32.97657895,44.5153125,9.726470588,1.237435897,22.65425,4.485757576,14.9034375,1.785714286,2.328333333,5.19375,15.32916667,77.1271875,1.604516129,226.99125,0,0.005,92.53129032,960.73,0.01,211.5740592,205.3265605
1/21/2021,152.3525641,250.2431579,41.74564103,53.4865,66.37210526,49.0578125,12.05088235,1.730512821,29.8505,5.404857143,28.23823529,1.647142857,5.088333333,8.91625,14.7872,68.9015625,1.480322581,222.34125,0,0.005,101.7403226,952.5382143,0.008333333,225.6377219,250.7407263
1/22/2021,246.7592308,365.3452632,76.54736842,52.30410256,96.45945946,55.0283871,12.255,2.108205128,18.22025,8.088787879,48.0865625,2.252857143,12.38666667,14.12375,12.7748,80.4196875,1.672580645,140.3875,0.000434783,0.0225,86.12,953.9160714,0.046666667,297.5320296,365.6918105
1/23/2021,164.9138462,252.1018421,15.26820513,41.56925,36.53263158,44.695625,11.16264706,1.362051282,25.12225,4.781515152,19.4365625,1.372857143,3.483333333,4.9,14.2512,75.1178125,1.688387097,151.593125,0,0.005,101.0006452,952.6589286,0.085,235.2036213,252.5808237
1/24/2021,220.6257895,342.8983784,34.19473684,39.09897436,51.90945946,48.66,10.51484848,1.563684211,14.84289474,5.6715625,30.35419355,1.764285714,4.283333333,5.72625,13.07416667,83.9983871,0.981,223.7051613,0,0,43.903,953.4318519,0.022,277.6304089,343.4693946
1/25/2021,166.7494872,275.4102632,39.92358974,39.02125,55.72236842,40.283125,10.84411765,1.61,28.70975,4.664117647,28.32393939,1.28,4.185,7.768571429,13.1428,76.8303125,1.002580645,229.2928125,0,0.01,84.17741935,956.465,0.038333333,236.6015325,275.6561605
1/26/2021,177.5766667,293.44,36.86410256,43.54075,55.71210526,40.086875,11.90941176,1.59972973,30.86675,6.061515152,22.1783871,2.091428571,5.206666667,7.658571429,13.51,73.2740625,0.854193548,226.629375,0,0.005,96.25935484,956.0864286,0.048,244.8468462,293.5056
1/27/2021,175.3568421,317.2813514,43.73368421,51.61410256,66.03432432,39.68741935,14.09727273,1.718108108,29.43564103,5.452727273,28.4825,1.727142857,5.318333333,8.251428571,13.99708333,66.69741935,1.018333333,233.5480645,0,0.005,102.1006667,954.2725926,0.052,243.1563644,318.1085378
1/28/2021,259.3625641,417.8844737,79.05846154,63.9885,104.2855263,48.2853125,16.87529412,2.30974359,25.93075,7.934411765,54.19818182,2.472857143,9.328333333,11.095,13.222,74.0559375,0.771935484,163.95125,0,0.005,89.10387097,956.3771429,0.028,310.2689385,418.7056289
1/29/2021,212.7110256,351.9231579,52.00666667,56.3045,76.97131579,44.24870968,14.22205882,1.826410256,26.52325,6.744411765,38.00878788,2.678571429,6.741666667,9.16875,13.9708,68.483125,1.097741935,230.3759375,0,0.005,97.90580645,956.5860714,0.041666667,271.6030118,352.4039263
1/30/2021,156.0325641,271.4294737,34.24666667,52.8035,59.22368421,38.12225806,14.97117647,1.461025641,30.83825,5.092941176,22.890625,2.03,4.396666667,7.63125,14.1952,61.265625,1.101290323,227.5046875,0,0.005,103.1229032,955.2817857,0.015,228.4401834,271.7151789
1/31/2021,181.2587179,321.8260526,82.19820513,57.98475,102.5460526,42.74419355,15.51470588,2.058717949,28.6365,6.437941176,39.42939394,3.362857143,11.228,14.12428571,14.8748,62.0809375,0.705483871,201.4225,0,0,106.3183871,955.7410714,0.028,247.6508698,322.6077921
2/1/2021,231.8325641,392.7136842,90.2574359,68.34175,116.2707895,50.95225806,17.42558824,2.486153846,29.049,7.507647059,54.71424242,3.18,11.31,16.47,16.3596,63.6859375,0.763548387,188.125,0,0,95.91677419,957.0464286,0.04,286.1647988,392.7865474
2/2/2021,226.5489744,389.7186842,82.73487179,71.252,110.2265789,56.5725,20.37545455,2.264615385,27.38625,7.687352941,55.31939394,4.26,12.84,16.68,17.0304,65.2925,0.770967742,190.11125,0,0,94.16354839,955.8057143,0.04,282.141142,389.8214974
2/3/2021,164.9521053,285.7105263,25.83078947,53.41641026,50.15,56.896875,15.94939394,1.578157895,27.49410256,5.484848485,29.4690625,1.758571429,5.68,7.614285714,18.2672,64.82375,1.36,136.6809375,0,0,86.65483871,954.7017857,0.141666667,235.2327571,285.8534211
2/4/2021,132.6147368,214.0765789,18.43894737,44.42230769,40.48108108,54.6653125,13.37363636,1.224210526,22.98666667,4.572727273,35.8271875,1.25,5.026,6.058571429,16.7812,71.8603125,1.458709677,127.9434375,0.006521739,0.3325,74.46193548,955.1978571,0.015,210.6066073,214.9358132
2/5/2021,69.34631579,136.1871053,32.625,44.42333333,51.88621622,49.77032258,12.99484848,1.216315789,23.41974359,3.813636364,35.50060606,1.342857143,4.444,5.618571429,15.8,70.79375,1.028387097,207.8428125,0.001304348,0.0375,109.8190323,956.3764286,0,116.2656491,136.4633632
2/6/2021,96.75657895,171.1731579,22.23973684,41.66487179,41.55162162,47.2753125,13.95393939,1.102631579,24.64461538,3.656666667,21.18451613,1.017142857,3.02,5.965,15.924,68.00375,1.356129032,234.0215625,0.020833333,0.0125,109.1480645,956.5057143,0.021666667,162.0357456,171.7496947
